time,tick,state,pos_x,pos_y,theta,target_x,target_y,dist_to_target,v,omega,fl,fr,min_lidar
64.160,4010,DRIVE,-5.434,-6.261,1.013,-2.830,-0.960,5.906,0.350,-0.063,2.000,1.429,1.276
64.240,4015,DRIVE,-5.420,-6.237,1.009,-2.830,-0.960,5.878,0.350,-0.061,2.000,1.397,1.258
64.320,4020,DRIVE,-5.405,-6.213,1.005,-2.830,-0.960,5.850,0.350,-0.061,2.000,1.366,1.226
64.400,4025,DRIVE,-5.390,-6.190,1.004,-2.830,-0.960,5.823,0.350,0.001,2.000,1.338,1.198
64.480,4030,DRIVE,-5.375,-6.166,1.004,-2.830,-0.960,5.795,0.350,0.002,2.000,1.313,1.170
64.560,4035,DRIVE,-5.360,-6.143,1.004,-2.830,-0.960,5.767,0.350,0.002,2.000,1.288,1.145
64.640,4040,DRIVE,-5.345,-6.119,1.004,-2.830,-0.960,5.739,0.350,0.002,2.000,1.263,1.117
64.720,4045,DRIVE,-5.330,-6.095,1.004,-2.830,-0.960,5.712,0.350,0.002,2.000,1.238,1.090
64.800,4050,DRIVE,-5.315,-6.072,1.005,-2.830,-0.960,5.684,0.350,0.001,2.000,1.213,1.061
64.880,4055,DRIVE,-5.300,-6.048,1.005,-2.830,-0.960,5.656,0.350,0.001,2.000,1.188,1.014
64.960,4060,DRIVE,-5.285,-6.025,1.005,-2.830,-0.960,5.628,0.350,0.021,2.000,1.164,0.995
65.040,4065,DRIVE,-5.270,-6.001,1.007,-2.830,-0.960,5.600,0.350,0.022,2.000,1.141,0.959
65.120,4070,DRIVE,-5.255,-5.977,1.008,-2.830,-0.960,5.573,0.350,0.023,2.000,1.117,0.937
65.200,4075,DRIVE,-5.240,-5.954,1.009,-2.830,-0.960,5.545,0.350,0.024,2.000,1.094,0.913
65.280,4080,DRIVE,-5.225,-5.930,1.011,-2.830,-0.960,5.517,0.350,0.023,2.000,1.071,0.884
65.360,4085,DRIVE,-5.210,-5.906,1.012,-2.830,-0.960,5.489,0.350,0.022,2.000,1.048,0.852
65.440,4090,DRIVE,-5.195,-5.883,1.013,-2.830,-0.960,5.462,0.350,0.022,2.000,1.024,0.830
65.520,4095,DRIVE,-5.181,-5.859,1.014,-2.830,-0.960,5.434,0.350,0.017,2.000,1.001,0.802
65.600,4100,DRIVE,-5.166,-5.835,1.015,-2.830,-0.960,5.406,0.350,0.017,2.000,0.977,0.775
65.680,4105,DRIVE,-5.151,-5.812,1.016,-2.830,-0.960,5.378,0.350,0.018,2.000,0.953,0.775
65.760,4110,DRIVE,-5.136,-5.788,1.017,-2.830,-0.960,5.350,0.350,0.019,2.000,0.929,0.749
65.840,4115,DRIVE,-5.122,-5.764,1.018,-2.830,-0.960,5.323,0.350,0.018,2.000,0.906,0.725
65.920,4120,DRIVE,-5.107,-5.740,1.020,-2.830,-0.960,5.295,0.350,0.018,2.000,0.882,0.701
66.000,4125,DRIVE,-5.092,-5.716,1.021,-2.830,-0.960,5.267,0.350,0.018,2.000,0.858,0.678
66.080,4130,DRIVE,-5.078,-5.692,1.021,-2.830,-0.960,5.239,0.350,0.006,2.000,0.834,0.653
66.160,4135,DRIVE,-5.063,-5.669,1.022,-2.830,-0.960,5.211,0.350,0.007,2.000,0.809,0.622
66.240,4140,DRIVE,-5.049,-5.645,1.022,-2.830,-0.960,5.184,0.350,0.007,2.000,0.784,0.602
66.320,4145,DRIVE,-5.034,-5.621,1.022,-2.830,-0.960,5.156,0.350,0.007,2.000,0.760,0.583
66.400,4150,DRIVE,-5.020,-5.597,1.023,-2.830,-0.960,5.128,0.350,0.007,2.000,0.735,0.555
66.480,4155,DRIVE,-5.005,-5.573,1.023,-2.830,-0.960,5.100,0.350,0.007,2.000,0.711,0.540
66.560,4160,DRIVE,-4.990,-5.549,1.024,-2.830,-0.960,5.072,0.350,0.007,2.000,0.686,0.520
66.640,4165,DRIVE,-4.976,-5.525,1.024,-2.830,-0.960,5.045,0.350,-0.000,2.000,0.661,0.503
66.720,4170,DRIVE,-4.961,-5.502,1.024,-2.830,-0.960,5.017,0.350,-0.000,2.000,0.636,0.486
66.800,4175,DRIVE,-4.947,-5.478,1.024,-2.830,-0.960,4.989,0.350,-0.000,2.000,0.611,0.470
66.880,4180,DRIVE,-4.932,-5.454,1.024,-2.830,-0.960,4.961,0.350,-0.000,2.000,0.586,0.454
66.960,4185,DRIVE,-4.918,-5.430,1.024,-2.830,-0.960,4.933,0.350,-0.000,2.000,0.561,0.437
67.040,4190,DRIVE,-4.903,-5.406,1.024,-2.830,-0.960,4.906,0.350,-0.000,2.000,0.536,0.424
67.120,4195,DRIVE,-4.889,-5.382,1.024,-2.830,-0.960,4.878,0.350,-0.000,2.000,0.511,0.405
67.200,4200,DRIVE,-4.874,-5.358,1.024,-2.830,-0.960,4.850,0.350,-0.002,2.000,0.486,0.388
67.280,4205,DRIVE,-4.860,-5.335,1.023,-2.830,-0.960,4.822,0.350,-0.003,2.000,0.461,0.371
67.360,4210,DRIVE,-4.845,-5.311,1.023,-2.830,-0.960,4.795,0.350,-0.003,2.000,0.436,0.356
67.440,4215,DRIVE,-4.830,-5.287,1.023,-2.830,-0.960,4.767,0.350,-0.003,2.000,0.411,0.341
67.520,4220,DRIVE,-4.816,-5.263,1.023,-2.830,-0.960,4.739,0.350,-0.003,2.000,0.386,0.333
67.600,4225,DRIVE,-4.801,-5.239,1.023,-2.830,-0.960,4.711,0.350,-0.003,2.000,0.361,0.321
67.680,4230,DRIVE,-4.787,-5.215,1.023,-2.830,-0.960,4.684,0.350,-0.002,2.000,0.336,0.307
67.760,4235,DRIVE,-4.772,-5.191,1.022,-2.830,-0.960,4.656,0.350,-0.002,2.000,0.311,0.290
67.840,4240,DRIVE,-4.758,-5.167,1.022,-2.830,-0.960,4.628,0.350,-0.002,2.000,0.285,0.274
67.920,4245,DRIVE,-4.743,-5.144,1.022,-2.830,-0.960,4.600,0.350,-0.002,2.000,0.260,0.255
68.000,4250,DRIVE,-4.728,-5.120,1.022,-2.830,-0.960,4.573,0.350,-0.002,2.000,0.235,0.239
68.080,4255,DRIVE,-4.714,-5.096,1.022,-2.830,-0.960,4.545,0.350,-0.002,2.000,0.210,0.222
68.160,4260,DRIVE,-4.700,-5.073,1.023,-2.830,-0.960,4.518,0.318,0.099,2.000,0.186,0.210
68.240,4265,DRIVE,-4.687,-5.052,1.032,-2.830,-0.960,4.494,0.274,0.212,2.000,0.167,0.200
68.320,4270,DRIVE,-4.677,-5.034,1.046,-2.830,-0.960,4.473,0.240,0.298,1.979,0.153,0.202
68.400,4275,DRIVE,-4.667,-5.017,1.064,-2.830,-0.960,4.454,0.350,-0.101,1.945,1.759,0.205
68.480,4280,DRIVE,-4.656,-4.996,1.080,-2.830,-0.960,4.430,0.350,-0.156,1.909,2.000,0.217
68.560,4285,DRIVE,-4.643,-4.972,1.074,-2.830,-0.960,4.402,0.350,-0.174,1.885,2.000,0.202
68.640,4290,DRIVE,-4.629,-4.948,1.020,-2.830,-0.960,4.375,0.350,-0.053,2.000,2.000,0.200
68.720,4295,DRIVE,-4.614,-4.924,1.019,-2.830,-0.960,4.347,0.350,-0.056,2.000,2.000,0.207
68.800,4300,DRIVE,-4.599,-4.900,1.015,-2.830,-0.960,4.319,0.350,-0.052,1.852,1.636,0.240
68.880,4305,DRIVE,-4.585,-4.876,1.011,-2.830,-0.960,4.291,0.350,-0.048,1.828,1.612,0.225
68.960,4310,DRIVE,-4.570,-4.853,1.009,-2.830,-0.960,4.264,0.350,0.001,1.802,1.583,0.201
69.040,4315,DRIVE,-4.555,-4.829,1.009,-2.830,-0.960,4.236,0.350,0.001,1.774,1.551,0.206
69.120,4320,DRIVE,-4.540,-4.805,1.009,-2.830,-0.960,4.208,0.350,0.001,1.746,1.519,0.202
69.200,4325,DRIVE,-4.525,-4.782,1.009,-2.830,-0.960,4.181,0.350,0.001,1.717,1.490,0.204
69.280,4330,DRIVE,-4.510,-4.758,1.009,-2.830,-0.960,4.153,0.350,0.001,1.689,1.467,0.212
69.360,4335,DRIVE,-4.495,-4.734,1.009,-2.830,-0.960,4.125,0.350,0.001,1.661,1.444,0.200
69.440,4340,DRIVE,-4.480,-4.711,1.009,-2.830,-0.960,4.098,0.350,0.001,1.633,1.421,0.205
69.520,4345,DRIVE,-4.466,-4.687,1.010,-2.830,-0.960,4.070,0.350,0.015,1.605,2.000,0.205
69.600,4350,DRIVE,-4.451,-4.663,1.010,-2.830,-0.960,4.043,0.350,0.016,1.576,2.000,0.211
69.680,4355,DRIVE,-4.436,-4.640,1.011,-2.830,-0.960,4.015,0.350,0.017,1.547,2.000,0.230
69.760,4360,DRIVE,-4.421,-4.616,1.012,-2.830,-0.960,3.987,0.350,0.018,1.518,2.000,0.251
69.840,4365,DRIVE,-4.406,-4.592,1.013,-2.830,-0.960,3.960,0.350,0.017,1.490,2.000,0.274
69.920,4370,DRIVE,-4.391,-4.569,1.014,-2.830,-0.960,3.932,0.350,0.016,1.461,2.000,0.304
70.000,4375,DRIVE,-4.377,-4.545,1.015,-2.830,-0.960,3.904,0.350,0.016,1.432,2.000,0.332
70.080,4380,DRIVE,-4.362,-4.521,1.016,-2.830,-0.960,3.877,0.350,0.012,1.404,2.000,0.359
70.160,4385,DRIVE,-4.347,-4.497,1.017,-2.830,-0.960,3.849,0.350,0.013,1.375,2.000,0.383
70.240,4390,DRIVE,-4.333,-4.474,1.018,-2.830,-0.960,3.821,0.350,0.014,1.347,2.000,0.415
70.320,4395,DRIVE,-4.318,-4.450,1.018,-2.830,-0.960,3.794,0.350,0.014,1.318,2.000,0.438
70.400,4400,DRIVE,-4.303,-4.426,1.019,-2.830,-0.960,3.766,0.350,0.013,1.289,2.000,0.470
70.480,4405,DRIVE,-4.289,-4.402,1.020,-2.830,-0.960,3.738,0.350,0.013,1.261,2.000,0.489
70.560,4410,DRIVE,-4.274,-4.378,1.021,-2.830,-0.960,3.711,0.350,0.013,2.000,2.000,0.492
70.640,4415,DRIVE,-4.259,-4.354,1.021,-2.830,-0.960,3.683,0.350,0.005,2.000,2.000,0.471
70.720,4420,DRIVE,-4.245,-4.331,1.022,-2.830,-0.960,3.656,0.350,0.005,2.000,2.000,0.450
70.800,4425,DRIVE,-4.230,-4.307,1.022,-2.830,-0.960,3.628,0.350,0.005,2.000,2.000,0.432
70.880,4430,DRIVE,-4.216,-4.283,1.022,-2.830,-0.960,3.600,0.350,0.005,2.000,2.000,0.413
70.960,4435,DRIVE,-4.201,-4.259,1.022,-2.830,-0.960,3.573,0.350,0.005,2.000,2.000,0.393
71.040,4440,DRIVE,-4.186,-4.235,1.023,-2.830,-0.960,3.545,0.350,0.005,2.000,2.000,0.374
71.120,4445,DRIVE,-4.172,-4.211,1.023,-2.830,-0.960,3.517,0.350,0.005,2.000,0.300,0.362
71.200,4450,DRIVE,-4.157,-4.188,1.023,-2.830,-0.960,3.490,0.350,-0.000,2.000,0.267,0.351
71.280,4455,DRIVE,-4.143,-4.164,1.023,-2.830,-0.960,3.462,0.350,-0.000,2.000,0.235,0.329
71.360,4460,DRIVE,-4.128,-4.140,1.023,-2.830,-0.960,3.435,0.350,-0.000,2.000,0.203,0.286
71.440,4465,DRIVE,-4.115,-4.117,1.026,-2.830,-0.960,3.409,0.286,0.195,2.000,0.173,0.261
71.520,4470,DRIVE,-4.104,-4.099,1.039,-2.830,-0.960,3.388,0.224,0.357,2.000,0.146,0.240
71.600,4475,DRIVE,-4.095,-4.085,1.060,-2.830,-0.960,3.371,0.196,0.381,2.000,0.134,0.218
71.680,4480,DRIVE,-4.088,-4.071,1.082,-2.830,-0.960,3.356,0.189,0.333,0.848,0.131,0.234
71.760,4485,DRIVE,-4.081,-4.057,1.101,-2.830,-0.960,3.340,0.350,-0.258,0.826,2.000,0.320
71.840,4490,DRIVE,-4.071,-4.038,1.119,-2.830,-0.960,3.319,0.350,-0.348,0.799,2.000,0.330
71.920,4495,DRIVE,-4.060,-4.015,1.121,-2.830,-0.960,3.294,0.350,-0.255,0.773,2.000,0.328
72.000,4500,DRIVE,-4.048,-3.990,1.106,-2.830,-0.960,3.266,0.350,-0.268,0.748,2.000,0.333
72.080,4505,DRIVE,-4.035,-3.966,1.039,-2.830,-0.960,3.238,0.350,-0.147,2.000,2.000,0.338
72.160,4510,DRIVE,-4.020,-3.942,0.962,-2.830,-0.960,3.211,0.350,0.050,2.000,2.000,0.329
72.240,4515,DRIVE,-4.003,-3.920,0.875,-2.830,-0.960,3.184,0.350,0.316,0.317,2.000,0.325
72.320,4520,DRIVE,-3.984,-3.899,0.799,-2.830,-0.960,3.158,0.350,0.592,0.324,2.000,0.330
72.400,4525,DRIVE,-3.963,-3.880,0.733,-2.830,-0.960,3.132,0.350,0.885,2.000,2.000,0.324
72.480,4530,DRIVE,-3.942,-3.862,0.669,-2.830,-0.960,3.108,0.200,0.807,0.401,0.519,0.273
72.560,4535,DRIVE,-3.923,-3.847,0.666,-2.830,-0.960,3.087,0.200,0.933,0.405,0.511,0.244
72.640,4540,DRIVE,-3.909,-3.836,0.655,-2.830,-0.960,3.072,0.200,1.063,0.408,0.501,0.249
72.720,4545,DRIVE,-3.896,-3.827,0.632,-2.830,-0.960,3.058,0.200,1.225,2.000,0.504,0.247
72.800,4550,DRIVE,-3.883,-3.817,0.626,-2.830,-0.960,3.045,0.200,1.367,2.000,0.504,0.245
72.880,4555,DRIVE,-3.870,-3.808,0.624,-2.830,-0.960,3.032,0.200,1.522,2.000,0.504,0.245
72.960,4560,DRIVE,-3.857,-3.799,0.623,-2.830,-0.960,3.019,0.200,1.634,2.000,0.504,0.247
73.040,4565,DRIVE,-3.844,-3.789,0.623,-2.830,-0.960,3.005,0.200,1.726,2.000,0.504,0.250
73.120,4570,DRIVE,-3.831,-3.780,0.623,-2.830,-0.960,2.992,0.200,1.825,2.000,0.504,0.249
73.200,4575,DRIVE,-3.818,-3.771,0.623,-2.830,-0.960,2.979,0.200,1.931,2.000,0.504,0.247
73.280,4580,DRIVE,-3.805,-3.761,0.623,-2.830,-0.960,2.966,0.200,2.043,2.000,0.504,0.247
73.360,4585,DRIVE,-3.792,-3.752,0.625,-2.830,-0.960,2.953,0.200,2.157,2.000,0.503,0.247
73.440,4590,DRIVE,-3.779,-3.743,0.628,-2.830,-0.960,2.940,0.200,2.274,2.000,0.503,0.250
73.520,4595,DRIVE,-3.766,-3.733,0.629,-2.830,-0.960,2.927,0.200,2.395,2.000,0.503,0.246
73.600,4600,DRIVE,-3.753,-3.724,0.632,-2.830,-0.960,2.914,0.200,2.509,2.000,0.503,0.245
73.680,4605,DRIVE,-3.740,-3.714,0.636,-2.830,-0.960,2.901,0.200,1.476,2.000,0.504,0.245
73.760,4610,DRIVE,-3.728,-3.705,0.637,-2.830,-0.960,2.888,0.200,1.589,2.000,0.505,0.246
73.840,4615,DRIVE,-3.716,-3.696,0.631,-2.830,-0.960,2.876,0.000,2.500,2.000,0.506,0.250
73.920,4620,DRIVE,-3.709,-3.691,0.654,-2.830,-0.960,2.869,0.000,2.500,0.405,0.512,0.215
74.000,4625,DRIVE,-3.706,-3.689,0.676,-2.830,-0.960,2.866,0.000,2.500,0.405,0.504,0.248
74.080,4630,DRIVE,-3.705,-3.688,0.676,-2.830,-0.960,2.865,0.000,2.500,0.405,0.504,0.248
74.160,4635,DRIVE,-3.705,-3.688,0.676,-2.830,-0.960,2.865,0.000,2.500,0.405,0.504,0.247
74.240,4640,DRIVE,-3.705,-3.688,0.676,-2.830,-0.960,2.865,0.000,2.500,0.405,0.505,0.250
74.320,4645,DRIVE,-3.705,-3.688,0.676,-2.830,-0.960,2.865,0.000,2.500,0.405,0.505,0.239
74.400,4650,DRIVE,-3.705,-3.688,0.676,-2.830,-0.960,2.865,0.000,2.500,0.405,0.505,0.247
74.480,4655,DRIVE,-3.705,-3.688,0.698,-2.830,-0.960,2.865,0.200,1.714,0.400,0.512,0.249
74.560,4660,DRIVE,-3.702,-3.685,0.758,-2.830,-0.960,2.861,0.200,1.640,2.000,0.499,0.245
74.640,4665,DRIVE,-3.695,-3.679,0.758,-2.830,-0.960,2.853,0.200,1.725,2.000,0.499,0.200
74.720,4670,DRIVE,-3.685,-3.669,0.758,-2.830,-0.960,2.841,0.200,1.851,2.000,0.500,0.200
74.800,4675,DRIVE,-3.676,-3.660,0.758,-2.830,-0.960,2.830,0.000,2.500,2.000,0.500,0.245
74.880,4680,DRIVE,-3.671,-3.656,0.758,-2.830,-0.960,2.824,0.000,2.500,2.000,0.500,0.245
74.960,4685,DRIVE,-3.669,-3.654,0.758,-2.830,-0.960,2.822,0.000,2.500,2.000,0.500,0.244
75.040,4690,DRIVE,-3.669,-3.654,0.758,-2.830,-0.960,2.822,0.000,2.500,2.000,0.500,0.203
75.120,4695,DRIVE,-3.669,-3.654,0.762,-2.830,-0.960,2.822,0.000,2.500,2.000,0.501,0.201
75.760,4735,DRIVE,-3.675,-3.754,1.673,-2.830,-0.960,2.919,0.200,-1.292,0.756,0.726,0.293
75.840,4740,DRIVE,-3.674,-3.767,1.625,-2.830,-0.960,2.931,0.200,-1.081,0.760,0.744,0.303
75.920,4745,DRIVE,-3.674,-3.774,1.575,-2.830,-0.960,2.938,0.350,-0.925,0.758,0.757,0.308
76.000,4750,DRIVE,-3.674,-3.774,1.526,-2.830,-0.960,2.938,0.350,-0.809,0.752,0.766,0.312
76.080,4755,DRIVE,-3.674,-3.768,1.476,-2.830,-0.960,2.932,0.350,-0.723,0.741,0.770,0.320
76.160,4760,DRIVE,-3.672,-3.755,1.426,-2.830,-0.960,2.919,0.350,-0.661,0.726,0.769,0.318
76.240,4765,DRIVE,-3.669,-3.737,1.379,-2.830,-0.960,2.901,0.350,-0.620,0.706,2.000,0.322
76.320,4770,DRIVE,-3.663,-3.712,1.345,-2.830,-0.960,2.875,0.350,-0.590,0.682,2.000,0.321
76.400,4775,DRIVE,-3.657,-3.685,1.315,-2.830,-0.960,2.848,0.350,-0.583,0.654,0.296,0.321
76.480,4780,DRIVE,-3.649,-3.658,1.273,-2.830,-0.960,2.820,0.350,-0.551,0.628,0.263,0.324
76.560,4785,DRIVE,-3.640,-3.632,1.237,-2.830,-0.960,2.792,0.350,-0.158,0.602,0.237,0.330
76.640,4790,DRIVE,-3.631,-3.605,1.226,-2.830,-0.960,2.764,0.350,-0.162,0.574,0.207,0.306
76.720,4795,DRIVE,-3.622,-3.580,1.219,-2.830,-0.960,2.737,0.300,-0.013,0.547,0.179,0.273
76.800,4800,DRIVE,-3.614,-3.559,1.221,-2.830,-0.960,2.715,0.242,0.137,0.524,0.154,0.251
76.880,4805,DRIVE,-3.608,-3.542,1.232,-2.830,-0.960,2.697,0.193,0.248,0.504,0.133,0.227
76.960,4810,DRIVE,-3.603,-3.529,1.248,-2.830,-0.960,2.683,0.166,0.271,0.488,0.121,0.220
77.040,4815,DRIVE,-3.599,-3.516,1.263,-2.830,-0.960,2.670,0.172,0.186,0.473,0.124,0.203
77.120,4820,DRIVE,-3.595,-3.502,1.274,-2.830,-0.960,2.655,0.350,-0.449,0.457,2.000,0.210
77.200,4825,DRIVE,-3.589,-3.483,1.285,-2.830,-0.960,2.635,0.350,-0.533,0.435,2.000,0.202
77.280,4830,DRIVE,-3.582,-3.460,1.279,-2.830,-0.960,2.610,0.350,-0.227,0.410,2.000,0.211
77.360,4835,DRIVE,-3.574,-3.433,1.264,-2.830,-0.960,2.583,0.350,-0.235,0.382,2.000,0.237
77.440,4840,DRIVE,-3.564,-3.407,1.147,-2.830,-0.960,2.555,0.350,0.032,0.375,2.000,0.266
78.800,4925,DRIVE,-3.496,-3.448,2.088,-2.830,-0.960,2.576,0.000,-2.500,0.518,0.521,0.205
78.880,4930,DRIVE,-3.491,-3.457,2.184,-2.830,-0.960,2.583,0.000,-2.500,0.460,0.558,0.210
78.960,4935,DRIVE,-3.484,-3.465,2.234,-2.830,-0.960,2.589,0.000,-2.500,0.443,0.586,0.210
79.040,4940,DRIVE,-3.477,-3.474,2.239,-2.830,-0.960,2.596,0.000,-2.500,0.451,0.598,0.403
79.120,4945,DRIVE,-3.471,-3.482,2.171,-2.830,-0.960,2.602,0.200,-1.693,0.496,0.575,0.220
79.200,4950,DRIVE,-3.468,-3.487,2.100,-2.830,-0.960,2.606,0.200,-1.517,0.548,0.558,0.220
79.280,4955,DRIVE,-3.469,-3.486,2.046,-2.830,-0.960,2.606,0.200,-1.420,0.596,0.546,0.220
79.360,4960,DRIVE,-3.472,-3.480,1.992,-2.830,-0.960,2.600,0.200,-1.369,0.650,0.529,0.210
79.440,4965,DRIVE,-3.476,-3.468,1.931,-2.830,-0.960,2.590,0.200,-1.343,0.600,0.508,0.218
79.520,4970,DRIVE,-3.481,-3.453,1.848,-2.830,-0.960,2.577,0.200,-1.288,0.552,0.485,0.413
79.600,4975,DRIVE,-3.485,-3.437,1.764,-2.830,-0.960,2.563,0.200,-1.194,0.511,0.466,0.411
79.680,4980,DRIVE,-3.487,-3.422,1.685,-2.830,-0.960,2.548,0.350,-1.060,0.476,0.451,0.410
79.760,4985,DRIVE,-3.488,-3.402,1.607,-2.830,-0.960,2.529,0.350,-0.938,0.442,0.434,0.223
79.840,4990,DRIVE,-3.488,-3.376,1.531,-2.830,-0.960,2.504,0.350,-0.841,0.406,0.415,0.222
79.920,4995,DRIVE,-3.485,-3.348,1.416,-2.830,-0.960,2.477,0.350,-0.644,0.381,2.000,0.260
80.000,5000,DRIVE,-3.479,-3.321,1.325,-2.830,-0.960,2.449,0.350,-0.180,0.378,2.000,0.261
80.080,5005,DRIVE,-3.472,-3.294,1.320,-2.830,-0.960,2.421,0.350,-0.202,0.377,2.000,0.262
80.160,5010,DRIVE,-3.465,-3.267,1.333,-2.830,-0.960,2.393,0.350,-0.282,0.378,2.000,0.262
80.240,5015,DRIVE,-3.459,-3.240,1.359,-2.830,-0.960,2.365,0.350,-0.415,0.381,2.000,0.261
80.320,5020,DRIVE,-3.454,-3.212,1.392,-2.830,-0.960,2.337,0.350,-0.565,0.384,2.000,0.260
80.400,5025,DRIVE,-3.449,-3.185,1.417,-2.830,-0.960,2.309,0.350,-0.724,0.388,2.000,0.254
80.480,5030,DRIVE,-3.445,-3.157,1.439,-2.830,-0.960,2.281,0.350,-0.910,0.391,2.000,0.250
80.560,5035,DRIVE,-3.442,-3.129,1.458,-2.830,-0.960,2.254,0.350,-0.565,0.394,2.000,0.248
80.640,5040,DRIVE,-3.439,-3.101,1.475,-2.830,-0.960,2.226,0.350,-0.453,0.397,2.000,0.242
80.720,5045,DRIVE,-3.437,-3.074,1.490,-2.830,-0.960,2.199,0.350,-0.575,0.400,2.000,0.242
80.800,5050,DRIVE,-3.435,-3.046,1.503,-2.830,-0.960,2.172,0.350,-0.686,0.402,2.000,0.235
80.880,5055,DRIVE,-3.433,-3.018,1.513,-2.830,-0.960,2.144,0.350,-0.818,0.404,2.000,0.235
80.960,5060,DRIVE,-3.432,-2.990,1.521,-2.830,-0.960,2.117,0.350,-0.983,0.405,2.000,0.231
81.040,5065,DRIVE,-3.430,-2.962,1.528,-2.830,-0.960,2.090,0.350,-0.691,0.407,2.000,0.239
81.120,5070,DRIVE,-3.429,-2.934,1.534,-2.830,-0.960,2.063,0.350,-0.835,0.408,2.000,0.240
81.200,5075,DRIVE,-3.428,-2.906,1.539,-2.830,-0.960,2.036,0.200,-1.017,0.409,2.000,0.235
81.280,5080,DRIVE,-3.428,-2.882,1.543,-2.830,-0.960,2.013,0.200,-1.199,0.410,2.000,0.235
81.360,5085,DRIVE,-3.427,-2.864,1.545,-2.830,-0.960,1.995,0.200,-1.290,0.410,2.000,0.230
81.440,5090,DRIVE,-3.427,-2.848,1.546,-2.830,-0.960,1.980,0.200,-1.376,0.410,2.000,0.235
81.520,5095,DRIVE,-3.426,-2.832,1.547,-2.830,-0.960,1.964,0.200,-1.472,0.410,2.000,0.240
81.600,5100,DRIVE,-3.426,-2.816,1.547,-2.830,-0.960,1.949,0.200,-1.578,0.410,2.000,0.238
81.680,5105,DRIVE,-3.426,-2.800,1.548,-2.830,-0.960,1.934,0.200,-1.695,0.411,2.000,0.233
81.760,5110,DRIVE,-3.425,-2.784,1.548,-2.830,-0.960,1.918,0.200,-1.825,0.411,2.000,0.238
81.840,5115,DRIVE,-3.425,-2.768,1.548,-2.830,-0.960,1.903,0.200,-1.966,0.411,2.000,0.231
81.920,5120,DRIVE,-3.425,-2.752,1.549,-2.830,-0.960,1.888,0.200,-1.069,0.411,2.000,0.232
82.000,5125,DRIVE,-3.424,-2.736,1.550,-2.830,-0.960,1.873,0.200,-1.170,0.411,2.000,0.233
82.080,5130,DRIVE,-3.424,-2.720,1.551,-2.830,-0.960,1.857,0.200,-1.283,0.411,2.000,0.236
82.160,5135,DRIVE,-3.424,-2.704,1.551,-2.830,-0.960,1.842,0.200,-1.410,0.411,2.000,0.233
82.240,5140,DRIVE,-3.423,-2.688,1.552,-2.830,-0.960,1.827,0.200,-1.553,0.411,2.000,0.230
82.320,5145,DRIVE,-3.423,-2.672,1.552,-2.830,-0.960,1.812,0.200,-1.713,0.411,2.000,0.233
82.400,5150,DRIVE,-3.423,-2.656,1.553,-2.830,-0.960,1.797,0.200,-1.830,0.411,2.000,0.236
82.480,5155,DRIVE,-3.422,-2.640,1.553,-2.830,-0.960,1.781,0.200,-1.924,0.412,2.000,0.231
82.560,5160,DRIVE,-3.422,-2.625,1.553,-2.830,-0.960,1.767,0.000,-2.500,0.411,2.000,0.239
82.640,5165,DRIVE,-3.422,-2.615,1.554,-2.830,-0.960,1.758,0.000,-2.500,0.405,0.409,0.240
82.720,5170,DRIVE,-3.422,-2.611,1.490,-2.830,-0.960,1.754,0.000,-2.500,0.395,0.412,0.251
82.800,5175,DRIVE,-3.421,-2.607,1.418,-2.830,-0.960,1.750,0.200,-1.868,0.386,2.000,0.252
82.880,5180,DRIVE,-3.419,-2.597,1.344,-2.830,-0.960,1.739,0.200,-1.785,0.374,2.000,0.262
82.960,5185,DRIVE,-3.415,-2.583,1.233,-2.830,-0.960,1.725,0.200,-1.639,0.365,2.000,0.262
83.040,5190,DRIVE,-3.409,-2.568,1.116,-2.830,-0.960,1.709,0.200,-1.479,0.362,2.000,0.280
83.120,5195,DRIVE,-3.401,-2.554,0.996,-2.830,-0.960,1.693,0.200,-1.300,0.366,2.000,0.293
83.200,5200,DRIVE,-3.391,-2.541,0.891,-2.830,-0.960,1.678,0.350,0.110,2.000,2.000,0.309
83.280,5205,DRIVE,-3.378,-2.527,0.794,-2.830,-0.960,1.660,0.350,0.364,2.000,2.000,0.318
83.360,5210,DRIVE,-3.363,-2.513,0.689,-2.830,-0.960,1.642,0.350,0.696,2.000,2.000,0.330
83.440,5215,DRIVE,-3.344,-2.500,0.597,-2.830,-0.960,1.624,0.200,1.072,2.000,2.000,0.342
83.520,5220,DRIVE,-3.326,-2.489,0.528,-2.830,-0.960,1.608,0.200,1.349,2.000,2.000,0.350
83.600,5225,DRIVE,-3.310,-2.480,0.472,-2.830,-0.960,1.594,0.200,1.587,2.000,2.000,0.361
83.680,5230,DRIVE,-3.295,-2.473,0.448,-2.830,-0.960,1.583,0.200,1.749,2.000,2.000,0.359
83.760,5235,DRIVE,-3.281,-2.466,0.438,-2.830,-0.960,1.572,0.200,1.882,2.000,2.000,0.357
83.840,5240,DRIVE,-3.266,-2.459,0.434,-2.830,-0.960,1.561,0.200,2.009,2.000,2.000,0.352
83.920,5245,DRIVE,-3.252,-2.453,0.437,-2.830,-0.960,1.551,0.200,2.131,2.000,2.000,0.358
84.000,5250,DRIVE,-3.237,-2.446,0.446,-2.830,-0.960,1.541,0.200,2.249,2.000,2.000,0.360
