time,tick,state,pos_x,pos_y,theta,target_x,target_y,dist_to_target,v,omega,fl,fr,min_lidar
47.520,2970,DRIVE,-7.693,-4.230,1.187,-9.380,-1.790,2.966,0.000,2.500,2.000,1.589,0.239
47.600,2975,DRIVE,-7.693,-4.230,1.349,-9.380,-1.790,2.966,0.000,2.500,2.000,0.259,0.240
47.680,2980,DRIVE,-7.693,-4.228,1.524,-9.380,-1.790,2.965,0.203,1.491,2.000,0.253,0.239
47.760,2985,DRIVE,-7.694,-4.221,1.702,-9.380,-1.790,2.958,0.250,0.854,2.000,1.383,0.239
47.840,2990,DRIVE,-7.696,-4.211,1.839,-9.380,-1.790,2.949,0.400,0.654,1.477,2.000,0.233
48.640,3040,DRIVE,-7.667,-4.208,-2.994,-2.830,-0.960,5.827,0.000,-2.500,1.541,2.000,0.260
48.720,3045,DRIVE,-7.666,-4.208,-2.782,-2.830,-0.960,5.826,0.000,2.500,2.000,1.615,0.270
48.800,3050,DRIVE,-7.666,-4.208,-2.612,-2.830,-0.960,5.826,0.000,2.500,1.486,1.520,0.281
48.880,3055,DRIVE,-7.666,-4.208,-2.468,-2.830,-0.960,5.826,0.000,2.500,1.619,2.000,0.284
48.960,3060,DRIVE,-7.666,-4.208,-2.313,-2.830,-0.960,5.826,0.000,2.500,1.418,1.477,0.286
49.040,3065,DRIVE,-7.666,-4.208,-2.167,-2.830,-0.960,5.826,0.000,2.500,0.905,1.620,0.286
49.120,3070,DRIVE,-7.666,-4.208,-2.020,-2.830,-0.960,5.826,0.000,2.500,0.821,1.432,0.287
49.200,3075,DRIVE,-7.666,-4.208,-1.862,-2.830,-0.960,5.826,0.000,2.500,1.129,0.837,0.286
49.280,3080,DRIVE,-7.666,-4.208,-1.693,-2.830,-0.960,5.826,0.000,2.500,1.127,0.822,0.286
49.360,3085,DRIVE,-7.666,-4.208,-1.512,-2.830,-0.960,5.826,0.000,2.500,1.165,1.126,0.290
49.440,3090,DRIVE,-7.666,-4.208,-1.338,-2.830,-0.960,5.826,0.000,2.500,0.894,1.131,0.288
49.520,3095,DRIVE,-7.666,-4.208,-1.176,-2.830,-0.960,5.826,0.000,2.500,2.000,1.171,0.284
50.320,3145,DRIVE,-7.796,-4.140,-0.501,-2.830,-0.960,5.897,0.250,1.127,2.000,2.000,0.245
50.400,3150,DRIVE,-7.807,-4.133,-0.580,-2.830,-0.960,5.902,0.250,1.178,2.000,2.000,0.245
50.480,3155,DRIVE,-7.814,-4.128,-0.646,-2.830,-0.960,5.906,0.000,2.500,2.000,2.000,0.243
50.560,3160,DRIVE,-7.821,-4.123,-0.668,-2.830,-0.960,5.908,0.000,2.500,2.000,2.000,0.244
50.640,3165,DRIVE,-7.827,-4.118,-0.645,-2.830,-0.960,5.911,0.000,2.500,2.000,2.000,0.250
50.720,3170,DRIVE,-7.832,-4.114,-0.594,-2.830,-0.960,5.913,0.250,1.090,2.000,2.000,0.241
50.800,3175,DRIVE,-7.831,-4.115,-0.543,-2.830,-0.960,5.913,0.250,1.029,2.000,2.000,0.238
50.880,3180,DRIVE,-7.825,-4.118,-0.491,-2.830,-0.960,5.910,0.250,0.985,2.000,2.000,0.239
50.960,3185,DRIVE,-7.813,-4.124,-0.437,-2.830,-0.960,5.902,0.250,0.956,2.000,2.000,0.240
51.040,3190,DRIVE,-7.795,-4.132,-0.380,-2.830,-0.960,5.892,0.250,0.940,2.000,2.000,0.234
51.120,3195,DRIVE,-7.776,-4.138,-0.321,-2.830,-0.960,5.879,0.250,0.920,2.000,2.000,0.231
51.200,3200,DRIVE,-7.757,-4.144,-0.261,-2.830,-0.960,5.866,0.250,0.898,2.000,2.000,0.231
52.080,3255,DRIVE,-7.748,-4.166,0.853,-2.830,-0.960,5.871,0.225,-1.275,0.275,2.000,0.250
52.160,3260,DRIVE,-7.750,-4.169,0.969,-2.830,-0.960,5.873,0.000,-2.500,0.318,2.000,0.253
52.240,3265,DRIVE,-7.751,-4.171,1.038,-2.830,-0.960,5.876,0.000,-2.500,0.979,2.000,0.256
52.320,3270,DRIVE,-7.753,-4.174,1.062,-2.830,-0.960,5.879,0.000,-2.500,0.980,2.000,0.259
52.400,3275,DRIVE,-7.754,-4.177,1.038,-2.830,-0.960,5.882,0.000,-2.500,0.985,2.000,0.261
52.480,3280,DRIVE,-7.756,-4.179,0.969,-2.830,-0.960,5.884,0.250,-1.159,0.337,2.000,0.263
52.560,3285,DRIVE,-7.755,-4.178,0.882,-2.830,-0.960,5.884,0.239,-1.143,0.289,2.000,0.270
52.640,3290,DRIVE,-7.750,-4.173,0.788,-2.830,-0.960,5.877,0.242,-1.021,0.292,1.274,0.270
52.720,3295,DRIVE,-7.740,-4.164,0.694,-2.830,-0.960,5.863,0.250,-0.865,2.000,2.000,0.262
52.800,3300,DRIVE,-7.727,-4.154,0.626,-2.830,-0.960,5.846,0.250,-0.815,2.000,2.000,0.250
52.880,3305,DRIVE,-7.710,-4.143,0.579,-2.830,-0.960,5.826,0.250,-0.803,2.000,2.000,0.231
52.960,3310,DRIVE,-7.693,-4.132,0.532,-2.830,-0.960,5.806,0.250,-0.792,2.000,2.000,0.217
53.760,3360,DRIVE,-7.705,-4.119,-0.491,-2.830,-0.960,5.810,0.250,1.149,2.000,2.000,0.220
53.840,3365,DRIVE,-7.708,-4.117,-0.629,-2.830,-0.960,5.811,0.000,2.500,2.000,2.000,0.230
53.920,3370,DRIVE,-7.711,-4.115,-0.708,-2.830,-0.960,5.812,0.000,2.500,2.000,2.000,0.228
54.000,3375,DRIVE,-7.713,-4.113,-0.739,-2.830,-0.960,5.813,0.000,2.500,2.000,2.000,0.227
54.080,3380,DRIVE,-7.716,-4.111,-0.722,-2.830,-0.960,5.814,0.000,2.500,2.000,2.000,0.225
54.160,3385,DRIVE,-7.719,-4.109,-0.657,-2.830,-0.960,5.815,0.000,2.500,2.000,2.000,0.221
54.240,3390,DRIVE,-7.720,-4.108,-0.561,-2.830,-0.960,5.815,0.250,1.170,2.000,2.000,0.220
54.320,3395,DRIVE,-7.716,-4.110,-0.459,-2.830,-0.960,5.813,0.250,1.041,2.000,2.000,0.217
54.400,3400,DRIVE,-7.706,-4.114,-0.352,-2.830,-0.960,5.807,0.250,0.916,2.000,2.000,0.217
54.480,3405,DRIVE,-7.692,-4.118,-0.256,-2.830,-0.960,5.797,0.250,0.809,2.000,2.000,0.212
54.560,3410,DRIVE,-7.674,-4.122,-0.186,-2.830,-0.960,5.785,0.400,0.747,2.000,2.000,0.210
54.640,3415,DRIVE,-7.652,-4.125,-0.127,-2.830,-0.960,5.768,0.400,0.712,2.000,2.000,0.204
55.440,3465,DRIVE,-7.585,-4.130,0.939,-2.830,-0.960,5.715,0.250,-1.204,2.000,1.985,0.205
55.520,3470,DRIVE,-7.585,-4.130,1.095,-2.830,-0.960,5.715,0.000,-2.500,0.194,2.000,0.201
55.600,3475,DRIVE,-7.585,-4.130,1.213,-2.830,-0.960,5.715,0.000,-2.500,0.198,1.483,0.219
55.680,3480,DRIVE,-7.585,-4.130,1.284,-2.830,-0.960,5.715,0.000,-2.500,0.202,2.000,0.214
55.760,3485,DRIVE,-7.585,-4.130,1.304,-2.830,-0.960,5.715,0.000,-2.500,0.204,2.000,0.200
55.840,3490,DRIVE,-7.585,-4.130,1.271,-2.830,-0.960,5.715,0.000,-2.500,0.201,2.000,0.204
55.920,3495,DRIVE,-7.585,-4.130,1.188,-2.830,-0.960,5.715,0.000,-2.500,0.196,1.464,0.200
56.000,3500,DRIVE,-7.585,-4.130,1.059,-2.830,-0.960,5.715,0.000,-2.500,2.000,2.000,0.201
56.080,3505,DRIVE,-7.584,-4.129,0.916,-2.830,-0.960,5.714,0.250,-1.176,1.500,2.000,0.207
56.160,3510,DRIVE,-7.580,-4.125,0.764,-2.830,-0.960,5.708,0.250,-0.983,2.000,2.000,0.225
56.240,3515,DRIVE,-7.572,-4.118,0.634,-2.830,-0.960,5.698,0.250,-0.814,1.965,2.000,0.228
56.320,3520,DRIVE,-7.562,-4.111,0.537,-2.830,-0.960,5.685,0.400,-0.689,1.096,2.000,0.220
57.120,3570,DRIVE,-7.567,-4.088,-0.799,-2.830,-0.960,5.677,0.000,2.500,2.000,2.000,0.207
57.200,3575,DRIVE,-7.568,-4.087,-0.962,-2.830,-0.960,5.677,0.000,2.500,2.000,2.000,0.205
57.280,3580,DRIVE,-7.568,-4.086,-1.074,-2.830,-0.960,5.677,0.000,2.500,2.000,2.000,0.201
57.360,3585,DRIVE,-7.569,-4.086,-1.142,-2.830,-0.960,5.677,0.000,2.500,2.000,1.008,0.200
57.440,3590,DRIVE,-7.569,-4.085,-1.162,-2.830,-0.960,5.676,0.000,2.500,2.000,1.080,0.203
57.520,3595,DRIVE,-7.569,-4.084,-1.133,-2.830,-0.960,5.676,0.000,2.500,2.000,0.984,0.201
57.600,3600,DRIVE,-7.570,-4.083,-1.057,-2.830,-0.960,5.676,0.000,2.500,2.000,2.000,0.207
57.680,3605,DRIVE,-7.570,-4.082,-0.937,-2.830,-0.960,5.676,0.000,2.500,2.000,2.000,0.200
57.760,3610,DRIVE,-7.571,-4.082,-0.788,-2.830,-0.960,5.676,0.000,2.500,2.000,2.000,0.201
57.840,3615,DRIVE,-7.571,-4.082,-0.636,-2.830,-0.960,5.676,0.000,2.500,2.000,2.000,0.209
57.920,3620,DRIVE,-7.569,-4.082,-0.492,-2.830,-0.960,5.675,0.250,1.176,2.000,2.000,0.200
58.000,3625,DRIVE,-7.562,-4.085,-0.340,-2.830,-0.960,5.671,0.250,0.975,2.000,2.000,0.216
58.800,3675,DRIVE,-7.603,-4.122,1.060,-2.830,-0.960,5.725,0.000,-2.500,0.166,2.000,0.200
58.880,3680,DRIVE,-7.604,-4.125,1.221,-2.830,-0.960,5.728,0.000,-2.500,0.175,2.000,0.213
58.960,3685,DRIVE,-7.605,-4.128,1.341,-2.830,-0.960,5.730,0.000,-2.500,2.000,2.000,0.203
59.040,3690,DRIVE,-7.605,-4.131,1.411,-2.830,-0.960,5.732,0.000,-2.500,2.000,2.000,0.201
59.120,3695,DRIVE,-7.606,-4.134,1.427,-2.830,-0.960,5.734,0.000,-2.500,2.000,2.000,0.211
59.200,3700,DRIVE,-7.606,-4.137,1.388,-2.830,-0.960,5.736,0.000,-2.500,2.000,2.000,0.225
59.280,3705,DRIVE,-7.607,-4.140,1.296,-2.830,-0.960,5.739,0.000,-2.500,2.000,2.000,0.217
59.360,3710,DRIVE,-7.608,-4.143,1.161,-2.830,-0.960,5.741,0.000,-2.500,0.193,1.477,0.202
59.440,3715,DRIVE,-7.608,-4.143,1.013,-2.830,-0.960,5.741,0.150,-2.205,0.192,2.000,0.200
59.520,3720,DRIVE,-7.606,-4.140,0.870,-2.830,-0.960,5.737,0.250,-1.116,1.460,2.000,0.200
59.600,3725,DRIVE,-7.599,-4.134,0.723,-2.830,-0.960,5.728,0.250,-0.919,2.000,2.000,0.200
59.680,3730,DRIVE,-7.590,-4.127,0.612,-2.830,-0.960,5.717,0.250,-0.770,1.994,2.000,0.202
60.560,3785,DRIVE,-7.590,-4.100,-0.876,-2.830,-0.960,5.703,0.000,2.500,2.000,2.000,0.200
60.640,3790,DRIVE,-7.591,-4.099,-1.006,-2.830,-0.960,5.703,0.000,2.500,2.000,2.000,0.201
60.720,3795,DRIVE,-7.591,-4.098,-1.092,-2.830,-0.960,5.703,0.000,2.500,2.000,0.960,0.216
60.800,3800,DRIVE,-7.592,-4.098,-1.132,-2.830,-0.960,5.703,0.000,2.500,2.000,1.081,0.219
60.880,3805,DRIVE,-7.592,-4.097,-1.124,-2.830,-0.960,5.702,0.000,2.500,2.000,1.056,0.208
60.960,3810,DRIVE,-7.593,-4.096,-1.068,-2.830,-0.960,5.702,0.000,2.500,2.000,2.000,0.200
61.040,3815,DRIVE,-7.593,-4.095,-0.967,-2.830,-0.960,5.702,0.000,2.500,2.000,2.000,0.203
61.120,3820,DRIVE,-7.593,-4.095,-0.827,-2.830,-0.960,5.702,0.000,2.500,2.000,2.000,0.204
61.200,3825,DRIVE,-7.593,-4.095,-0.671,-2.830,-0.960,5.702,0.000,2.500,2.000,2.000,0.201
61.280,3830,DRIVE,-7.593,-4.095,-0.528,-2.830,-0.960,5.702,0.250,1.178,2.000,2.000,0.217
61.360,3835,DRIVE,-7.589,-4.097,-0.376,-2.830,-0.960,5.700,0.250,0.989,2.000,2.000,0.202
61.440,3840,DRIVE,-7.580,-4.100,-0.231,-2.830,-0.960,5.693,0.250,0.799,2.000,2.000,0.200
62.240,3890,DRIVE,-7.628,-4.138,1.163,-2.830,-0.960,5.755,0.000,-2.500,0.166,1.469,0.202
62.320,3895,DRIVE,-7.629,-4.141,1.299,-2.830,-0.960,5.758,0.000,-2.500,2.000,2.000,0.203
62.400,3900,DRIVE,-7.630,-4.144,1.388,-2.830,-0.960,5.760,0.000,-2.500,2.000,0.175,0.235
62.480,3905,DRIVE,-7.630,-4.148,1.424,-2.830,-0.960,5.762,0.000,-2.500,1.318,0.178,0.211
62.560,3910,DRIVE,-7.631,-4.151,1.404,-2.830,-0.960,5.765,0.000,-2.500,2.000,0.182,0.202
62.640,3915,DRIVE,-7.631,-4.154,1.331,-2.830,-0.960,5.767,0.000,-2.500,2.000,0.190,0.200
62.720,3920,DRIVE,-7.632,-4.158,1.209,-2.830,-0.960,5.770,0.000,-2.500,2.000,2.000,0.202
62.800,3925,DRIVE,-7.633,-4.158,1.063,-2.830,-0.960,5.770,0.000,-2.500,0.188,2.000,0.207
62.880,3930,DRIVE,-7.631,-4.156,0.920,-2.830,-0.960,5.768,0.150,-2.024,0.187,2.000,0.225
62.960,3935,DRIVE,-7.626,-4.150,0.774,-2.830,-0.960,5.760,0.250,-0.901,2.000,1.156,0.231
63.040,3940,DRIVE,-7.617,-4.143,0.655,-2.830,-0.960,5.749,0.250,-0.746,2.000,2.000,0.222
63.120,3945,DRIVE,-7.605,-4.135,0.564,-2.830,-0.960,5.735,0.400,-0.633,2.000,2.000,0.213
63.920,3995,DRIVE,-7.606,-4.113,-0.808,-2.830,-0.960,5.723,0.000,2.500,2.000,2.000,0.202
64.000,4000,DRIVE,-7.606,-4.113,-0.965,-2.830,-0.960,5.723,0.000,2.500,2.000,2.000,0.202
64.080,4005,DRIVE,-7.606,-4.112,-1.072,-2.830,-0.960,5.723,0.000,2.500,2.000,0.972,0.210
64.160,4010,DRIVE,-7.606,-4.112,-1.135,-2.830,-0.960,5.723,0.000,2.500,2.000,1.163,0.203
64.240,4015,DRIVE,-7.607,-4.111,-1.150,-2.830,-0.960,5.723,0.000,2.500,2.000,1.219,0.224
64.320,4020,DRIVE,-7.607,-4.111,-1.115,-2.830,-0.960,5.723,0.000,2.500,2.000,1.098,0.224
64.400,4025,DRIVE,-7.607,-4.111,-1.034,-2.830,-0.960,5.723,0.000,2.500,2.000,2.000,0.222
64.480,4030,DRIVE,-7.607,-4.110,-0.911,-2.830,-0.960,5.723,0.000,2.500,2.000,2.000,0.201
64.560,4035,DRIVE,-7.607,-4.110,-0.758,-2.830,-0.960,5.723,0.000,2.500,2.000,2.000,0.205
64.640,4040,DRIVE,-7.607,-4.110,-0.610,-2.830,-0.960,5.723,0.250,1.316,2.000,2.000,0.233
64.720,4045,DRIVE,-7.604,-4.112,-0.464,-2.830,-0.960,5.721,0.250,1.122,2.000,2.000,0.201
64.800,4050,DRIVE,-7.596,-4.115,-0.316,-2.830,-0.960,5.715,0.250,0.920,2.000,2.000,0.211
65.600,4100,DRIVE,-7.636,-4.151,1.061,-2.830,-0.960,5.769,0.000,-2.500,0.162,2.000,0.238
65.680,4105,DRIVE,-7.638,-4.153,1.212,-2.830,-0.960,5.772,0.000,-2.500,2.000,2.000,0.237
65.760,4110,DRIVE,-7.638,-4.157,1.320,-2.830,-0.960,5.774,0.000,-2.500,2.000,0.177,0.212
65.840,4115,DRIVE,-7.639,-4.160,1.379,-2.830,-0.960,5.776,0.000,-2.500,2.000,0.177,0.200
65.920,4120,DRIVE,-7.640,-4.163,1.383,-2.830,-0.960,5.778,0.000,-2.500,2.000,0.181,0.207
66.000,4125,DRIVE,-7.640,-4.166,1.333,-2.830,-0.960,5.781,0.000,-2.500,2.000,0.187,0.238
66.080,4130,DRIVE,-7.641,-4.169,1.232,-2.830,-0.960,5.783,0.000,-2.500,2.000,2.000,0.231
66.160,4135,DRIVE,-7.642,-4.171,1.095,-2.830,-0.960,5.785,0.000,-2.500,0.192,1.539,0.223
66.240,4140,DRIVE,-7.641,-4.170,0.950,-2.830,-0.960,5.784,0.150,-2.013,0.186,2.000,0.202
66.320,4145,DRIVE,-7.637,-4.164,0.806,-2.830,-0.960,5.777,0.150,-1.829,0.187,1.195,0.201
66.400,4150,DRIVE,-7.629,-4.158,0.680,-2.830,-0.960,5.767,0.250,-0.724,2.000,2.000,0.200
66.480,4155,DRIVE,-7.618,-4.150,0.585,-2.830,-0.960,5.753,0.400,-0.603,2.000,2.000,0.200
67.280,4205,DRIVE,-7.597,-4.122,-0.819,-2.830,-0.960,5.720,0.000,2.500,2.000,2.000,0.220
67.360,4210,DRIVE,-7.597,-4.122,-0.997,-2.830,-0.960,5.720,0.000,2.500,2.000,2.000,0.229
67.440,4215,DRIVE,-7.597,-4.122,-1.128,-2.830,-0.960,5.720,0.000,2.500,2.000,1.125,0.244
67.520,4220,DRIVE,-7.597,-4.122,-1.216,-2.830,-0.960,5.720,0.000,2.500,2.000,1.329,0.235
67.600,4225,DRIVE,-7.597,-4.122,-1.256,-2.830,-0.960,5.720,0.000,2.500,2.000,1.316,0.225
67.680,4230,DRIVE,-7.597,-4.122,-1.245,-2.830,-0.960,5.720,0.000,2.500,2.000,1.320,0.201
67.760,4235,DRIVE,-7.597,-4.122,-1.182,-2.830,-0.960,5.720,0.000,2.500,2.000,1.342,0.202
67.840,4240,DRIVE,-7.597,-4.122,-1.073,-2.830,-0.960,5.720,0.000,2.500,2.000,0.983,0.233
67.920,4245,DRIVE,-7.597,-4.122,-0.933,-2.830,-0.960,5.720,0.000,2.500,2.000,2.000,0.213
68.000,4250,DRIVE,-7.597,-4.122,-0.783,-2.830,-0.960,5.720,0.000,2.500,2.000,2.000,0.201
68.080,4255,DRIVE,-7.597,-4.122,-0.631,-2.830,-0.960,5.720,0.000,2.500,2.000,2.000,0.351
68.160,4260,DRIVE,-7.595,-4.123,-0.487,-2.830,-0.960,5.719,0.250,1.077,2.000,2.000,0.243
69.040,4315,DRIVE,-7.643,-4.161,1.171,-2.830,-0.960,5.780,0.000,-2.500,2.000,2.000,0.210
69.120,4320,DRIVE,-7.644,-4.163,1.301,-2.830,-0.960,5.782,0.000,-2.500,2.000,0.170,0.222
69.200,4325,DRIVE,-7.645,-4.166,1.383,-2.830,-0.960,5.785,0.000,-2.500,2.000,0.169,0.221
69.280,4330,DRIVE,-7.645,-4.169,1.413,-2.830,-0.960,5.786,0.000,-2.500,1.301,0.171,0.202
69.360,4335,DRIVE,-7.646,-4.172,1.387,-2.830,-0.960,5.788,0.000,-2.500,1.307,0.175,0.200
69.440,4340,DRIVE,-7.646,-4.175,1.307,-2.830,-0.960,5.791,0.000,-2.500,2.000,0.183,0.201
69.520,4345,DRIVE,-7.647,-4.177,1.181,-2.830,-0.960,5.793,0.000,-2.500,2.000,2.000,0.207
69.600,4350,DRIVE,-7.647,-4.178,1.034,-2.830,-0.960,5.793,0.150,-2.153,0.178,2.000,0.219
69.680,4355,DRIVE,-7.644,-4.173,0.891,-2.830,-0.960,5.788,0.150,-2.002,0.176,2.000,0.219
69.760,4360,DRIVE,-7.638,-4.167,0.752,-2.830,-0.960,5.779,0.150,-1.832,0.176,1.161,0.238
69.840,4365,DRIVE,-7.628,-4.159,0.646,-2.830,-0.960,5.767,0.400,-0.663,2.000,2.000,0.228
69.920,4370,DRIVE,-7.614,-4.150,0.558,-2.830,-0.960,5.750,0.400,-0.556,2.000,2.000,0.212
70.720,4420,DRIVE,-7.610,-4.129,-0.849,-2.830,-0.960,5.735,0.000,2.500,2.000,2.000,0.201
70.800,4425,DRIVE,-7.610,-4.129,-0.997,-2.830,-0.960,5.735,0.000,2.500,2.000,2.000,0.201
70.880,4430,DRIVE,-7.610,-4.129,-1.099,-2.830,-0.960,5.735,0.000,2.500,2.000,1.097,0.200
70.960,4435,DRIVE,-7.610,-4.129,-1.156,-2.830,-0.960,5.735,0.000,2.500,2.000,1.304,0.201
71.040,4440,DRIVE,-7.610,-4.129,-1.165,-2.830,-0.960,5.735,0.000,2.500,2.000,1.342,0.213
71.120,4445,DRIVE,-7.610,-4.129,-1.125,-2.830,-0.960,5.735,0.000,2.500,2.000,1.180,0.243
71.200,4450,DRIVE,-7.610,-4.129,-1.037,-2.830,-0.960,5.735,0.000,2.500,2.000,2.000,0.212
71.280,4455,DRIVE,-7.610,-4.129,-0.909,-2.830,-0.960,5.735,0.000,2.500,2.000,2.000,0.201
71.360,4460,DRIVE,-7.610,-4.129,-0.756,-2.830,-0.960,5.735,0.000,2.500,2.000,2.000,0.241
71.440,4465,DRIVE,-7.610,-4.129,-0.608,-2.830,-0.960,5.735,0.000,2.500,2.000,2.000,0.212
71.520,4470,DRIVE,-7.608,-4.130,-0.462,-2.830,-0.960,5.734,0.250,1.159,2.000,2.000,0.203
71.600,4475,DRIVE,-7.600,-4.133,-0.310,-2.830,-0.960,5.729,0.250,0.957,2.000,2.000,0.243
72.400,4525,DRIVE,-7.645,-4.170,1.146,-2.830,-0.960,5.787,0.000,-2.500,2.000,1.492,0.220
72.480,4530,DRIVE,-7.646,-4.172,1.295,-2.830,-0.960,5.789,0.000,-2.500,2.000,0.158,0.212
72.560,4535,DRIVE,-7.647,-4.175,1.399,-2.830,-0.960,5.791,0.000,-2.500,1.283,0.156,0.200
72.640,4540,DRIVE,-7.647,-4.178,1.450,-2.830,-0.960,5.793,0.000,-2.500,1.298,0.158,0.209
72.720,4545,DRIVE,-7.647,-4.181,1.446,-2.830,-0.960,5.795,0.000,-2.500,1.285,0.161,0.233
72.800,4550,DRIVE,-7.648,-4.184,1.386,-2.830,-0.960,5.797,0.000,-2.500,1.294,0.167,0.217
72.880,4555,DRIVE,-7.649,-4.187,1.275,-2.830,-0.960,5.799,0.000,-2.500,2.000,0.177,0.212
72.960,4560,DRIVE,-7.649,-4.188,1.130,-2.830,-0.960,5.800,0.000,-2.500,2.000,1.484,0.202
73.040,4565,DRIVE,-7.649,-4.188,0.982,-2.830,-0.960,5.800,0.150,-2.229,0.174,2.000,0.202
73.120,4570,DRIVE,-7.647,-4.185,0.837,-2.830,-0.960,5.797,0.150,-2.086,0.170,2.000,0.200
73.200,4575,DRIVE,-7.640,-4.179,0.691,-2.830,-0.960,5.788,0.150,-1.877,0.173,2.000,0.200
73.280,4580,DRIVE,-7.631,-4.172,0.585,-2.830,-0.960,5.777,0.250,-0.683,1.995,2.000,0.208
74.080,4630,DRIVE,-7.659,-4.153,-0.682,-2.830,-0.960,5.789,0.000,2.500,2.000,2.000,0.217
74.160,4635,DRIVE,-7.660,-4.152,-0.839,-2.830,-0.960,5.790,0.000,2.500,2.000,2.000,0.222
74.240,4640,DRIVE,-7.662,-4.150,-0.942,-2.830,-0.960,5.790,0.000,2.500,2.000,2.000,0.238
74.320,4645,DRIVE,-7.663,-4.148,-0.995,-2.830,-0.960,5.790,0.000,2.500,2.000,1.023,0.235
74.400,4650,DRIVE,-7.665,-4.145,-1.003,-2.830,-0.960,5.790,0.000,2.500,2.000,1.021,0.211
74.480,4655,DRIVE,-7.666,-4.143,-0.966,-2.830,-0.960,5.790,0.000,2.500,2.000,2.000,0.201
74.560,4660,DRIVE,-7.668,-4.141,-0.883,-2.830,-0.960,5.790,0.000,2.500,2.000,2.000,0.202
74.640,4665,DRIVE,-7.669,-4.140,-0.747,-2.830,-0.960,5.790,0.000,2.500,2.000,2.000,0.237
74.720,4670,DRIVE,-7.669,-4.140,-0.600,-2.830,-0.960,5.790,0.000,2.500,2.000,2.000,0.216
74.800,4675,DRIVE,-7.668,-4.140,-0.454,-2.830,-0.960,5.790,0.250,1.128,2.000,2.000,0.201
74.880,4680,DRIVE,-7.661,-4.143,-0.299,-2.830,-0.960,5.785,0.250,0.925,2.000,2.000,0.235
74.960,4685,DRIVE,-7.651,-4.145,-0.162,-2.830,-0.960,5.778,0.250,0.735,0.767,2.000,0.201
75.760,4735,DRIVE,-7.658,-4.175,1.187,-2.830,-0.960,5.801,0.000,-2.500,2.000,0.143,0.213
75.840,4740,DRIVE,-7.659,-4.176,1.370,-2.830,-0.960,5.802,0.000,-2.500,1.253,0.133,0.202
75.920,4745,DRIVE,-7.659,-4.178,1.511,-2.830,-0.960,5.803,0.000,-2.500,2.000,2.000,0.231
76.000,4750,DRIVE,-7.659,-4.180,1.599,-2.830,-0.960,5.804,0.000,-2.500,2.000,2.000,0.216
76.080,4755,DRIVE,-7.659,-4.181,1.629,-2.830,-0.960,5.805,0.000,-2.500,2.000,2.000,0.200
76.160,4760,DRIVE,-7.659,-4.183,1.600,-2.830,-0.960,5.806,0.000,-2.500,2.000,2.000,0.210
76.240,4765,DRIVE,-7.659,-4.185,1.512,-2.830,-0.960,5.807,0.000,-2.500,2.000,2.000,0.246
76.320,4770,DRIVE,-7.659,-4.187,1.372,-2.830,-0.960,5.808,0.000,-2.500,1.263,0.175,0.225
76.400,4775,DRIVE,-7.659,-4.187,1.210,-2.830,-0.960,5.808,0.000,-2.500,2.000,0.157,0.219
76.480,4780,DRIVE,-7.659,-4.187,1.057,-2.830,-0.960,5.808,0.000,-2.500,0.845,0.175,0.211
76.560,4785,DRIVE,-7.658,-4.186,0.914,-2.830,-0.960,5.807,0.191,-1.658,0.241,2.000,0.213
76.640,4790,DRIVE,-7.653,-4.180,0.761,-2.830,-0.960,5.799,0.150,-2.283,0.142,1.228,0.202
77.520,4845,DRIVE,-7.694,-4.157,-0.915,-2.830,-0.960,5.820,0.000,2.500,2.000,2.000,0.216
77.600,4850,DRIVE,-7.695,-4.156,-1.037,-2.830,-0.960,5.820,0.000,2.500,2.000,1.228,0.201
77.680,4855,DRIVE,-7.696,-4.154,-1.116,-2.830,-0.960,5.820,0.000,2.500,2.000,1.409,0.200
77.760,4860,DRIVE,-7.697,-4.152,-1.149,-2.830,-0.960,5.820,0.000,2.500,2.000,1.395,0.205
77.840,4865,DRIVE,-7.697,-4.150,-1.132,-2.830,-0.960,5.820,0.000,2.500,2.000,1.405,0.229
77.920,4870,DRIVE,-7.698,-4.148,-1.067,-2.830,-0.960,5.819,0.000,2.500,2.000,1.332,0.227
78.000,4875,DRIVE,-7.699,-4.146,-0.958,-2.830,-0.960,5.819,0.000,2.500,2.000,2.000,0.200
78.080,4880,DRIVE,-7.700,-4.146,-0.816,-2.830,-0.960,5.819,0.000,2.500,2.000,2.000,0.217
78.160,4885,DRIVE,-7.700,-4.146,-0.662,-2.830,-0.960,5.819,0.000,2.500,2.000,2.000,0.217
78.240,4890,DRIVE,-7.700,-4.146,-0.518,-2.830,-0.960,5.819,0.250,1.130,2.000,2.000,0.211
78.320,4895,DRIVE,-7.695,-4.148,-0.366,-2.830,-0.960,5.817,0.250,0.945,2.000,2.000,0.210
78.400,4900,DRIVE,-7.686,-4.151,-0.221,-2.830,-0.960,5.811,0.250,0.760,0.822,2.000,0.228
79.200,4950,DRIVE,-7.736,-4.190,1.160,-2.830,-0.960,5.873,0.000,-2.500,2.000,2.000,0.220
79.280,4955,DRIVE,-7.737,-4.193,1.294,-2.830,-0.960,5.876,0.000,-2.500,1.245,0.856,0.202
79.360,4960,DRIVE,-7.738,-4.196,1.381,-2.830,-0.960,5.879,0.000,-2.500,2.000,2.000,0.202
79.440,4965,DRIVE,-7.738,-4.200,1.416,-2.830,-0.960,5.881,0.000,-2.500,2.000,2.000,0.211
